MOF,Uptake,Pressure,H,C,N,F,Cl,Br,V,Cu,Zn,Zr,ASA_m^2/g_15prb,NASA_m^2/g_15prb,AV_cm^3/g_15prb,NAV_cm^3/g_15prb,POAV_cm^3/g_15prb,PONAV_cm^3/g_15prb,PLD,LCD,LFPD,Density,Volume,TotalDegreeOfUnsaturation,MetallicPercentage,OxygenToMetalRatio,ElectronegativeToTotalRatio,WeightedElectronegativityPerAtom,NitrogenToOxygen,Epoch40,Epoch1000,Epoch4000,Epoch40Ave,Epoch4000Ave,Epoch1000Ave,HenryCoeff_CO2
AFITEP,2.538662611,4000,0.021207643,0.034462419,0.002650955,0,0,0,0,0,0.001325478,0,1618.81,0,0.059105,0,0.330502,0,4.08958,4.6184,4.60688,1.06928,1508.89,36,3.846153846,4,0.12244898,0.404897959,0.5,0,35.82084818,143.4706756,0,1.463986486,0.365518859,0.00080025
AFOQUI,0.010880123,40,0.013484878,0.025043344,0.011558467,0,0,0,0,0,0.004816028,0,0,356.353,0,0.00715649,0,0.0857545,2.98053,4.23453,4.22734,1.62091,2076.4,33,19.23076923,2.4,0.347826087,1.126956522,1,0,61.8906792,213.4792117,0,1.546950809,0.448483183,0.000244537
AFOQUI,0.230908665,1000,0.013484878,0.025043344,0.011558467,0,0,0,0,0,0.004816028,0,0,356.353,0,0.00715649,0,0.0857545,2.98053,4.23453,4.22734,1.62091,2076.4,33,19.23076923,2.4,0.347826087,1.126956522,1,0,61.8906792,213.4792117,0,1.546950809,0.448483183,0.000244537
AFOQUI,0.699362911,4000,0.013484878,0.025043344,0.011558467,0,0,0,0,0,0.004816028,0,0,356.353,0,0.00715649,0,0.0857545,2.98053,4.23453,4.22734,1.62091,2076.4,33,19.23076923,2.4,0.347826087,1.126956522,1,0,61.8906792,213.4792117,0,1.546950809,0.448483183,0.000244537
AFOTOF,0.004436037,40,0.015155916,0.026522854,0,0,0,0,0,0,0,0,1673.61,0,0.189689,0,0.458679,0,6.77287,8.7931,8.7931,1.07439,1583.54,31,4.761904762,6,0.15,0.516,0,2.022326398,34.75163085,122.629041,0.02527908,1.532863012,0.434395386,0.000107433
AFOTOF,0.110261634,1000,0.015155916,0.026522854,0,0,0,0,0,0,0,0,1673.61,0,0.189689,0,0.458679,0,6.77287,8.7931,8.7931,1.07439,1583.54,31,4.761904762,6,0.15,0.516,0,2.022326398,34.75163085,122.629041,0.02527908,1.532863012,0.434395386,0.000107433
AFOTOF,0.396997679,4000,0.015155916,0.026522854,0,0,0,0,0,0,0,0,1673.61,0,0.189689,0,0.458679,0,6.77287,8.7931,8.7931,1.07439,1583.54,31,4.761904762,6,0.15,0.516,0,2.022326398,34.75163085,122.629041,0.02527908,1.532863012,0.434395386,0.000107433
AFOTUL,0.011572181,40,0.014995408,0.026241963,0,0,0,0,0,0,0,0,1714.65,0,0.195341,0,0.474858,0,6.81408,8.80212,8.79682,1.05969,1600.49,31,4.761904762,6,0.15,0.516,0,8.504864588,43.03034464,130.9077548,0.106310807,1.636346935,0.537879308,0.000275849
AFOTUL,0.295136854,1000,0.014995408,0.026241963,0,0,0,0,0,0,0,0,1714.65,0,0.195341,0,0.474858,0,6.81408,8.80212,8.79682,1.05969,1600.49,31,4.761904762,6,0.15,0.516,0,8.504864588,43.03034464,130.9077548,0.106310807,1.636346935,0.537879308,0.000275849
AFOTUL,0.990765005,4000,0.014995408,0.026241963,0,0,0,0,0,0,0,0,1714.65,0,0.195341,0,0.474858,0,6.81408,8.80212,8.79682,1.05969,1600.49,31,4.761904762,6,0.15,0.516,0,8.504864588,43.03034464,130.9077548,0.106310807,1.636346935,0.537879308,0.000275849
AFOVAT,0.009340564,40,0.015065724,0.026365017,0,0,0,0,0,0,0,0,1743.83,0,0.187746,0,0.469652,0,6.54754,8.32882,8.28902,1.04077,1593.02,31,4.761904762,6,0.15,0.516,0,6.338660395,40.48550937,128.3629195,0.079233255,1.604536494,0.506068867,0.000249502
AFOVAT,0.236654396,1000,0.015065724,0.026365017,0,0,0,0,0,0,0,0,1743.83,0,0.187746,0,0.469652,0,6.54754,8.32882,8.28902,1.04077,1593.02,31,4.761904762,6,0.15,0.516,0,6.338660395,40.48550937,128.3629195,0.079233255,1.604536494,0.506068867,0.000249502
AFOVAT,0.82621372,4000,0.015065724,0.026365017,0,0,0,0,0,0,0,0,1743.83,0,0.187746,0,0.469652,0,6.54754,8.32882,8.28902,1.04077,1593.02,31,4.761904762,6,0.15,0.516,0,6.338660395,40.48550937,128.3629195,0.079233255,1.604536494,0.506068867,0.000249502
AFOVEX,0.014150249,40,0.014759149,0.025828511,0,0,0,0,0,0,0,0,1787.35,0,0.203119,0,0.489794,0,6.86051,8.81515,8.81515,1.02206,1626.11,31,4.761904762,6,0.15,0.516,0,8.126570809,42.63349313,130.5109033,0.101582135,1.631386291,0.532918664,0.000314671
AFOVEX,0.316579032,1000,0.014759149,0.025828511,0,0,0,0,0,0,0,0,1787.35,0,0.203119,0,0.489794,0,6.86051,8.81515,8.81515,1.02206,1626.11,31,4.761904762,6,0.15,0.516,0,8.126570809,42.63349313,130.5109033,0.101582135,1.631386291,0.532918664,0.000314671
AFOVEX,1.079016832,4000,0.014759149,0.025828511,0,0,0,0,0,0,0,0,1787.35,0,0.203119,0,0.489794,0,6.86051,8.81515,8.81515,1.02206,1626.11,31,4.761904762,6,0.15,0.516,0,8.126570809,42.63349313,130.5109033,0.101582135,1.631386291,0.532918664,0.000314671
AFOVIB,0.013061053,40,0.015286137,0.02675074,0,0,0,0,0,0,0,0,1640.43,0,0.185787,0,0.454328,0,6.74118,8.79334,8.79334,1.0948,1570.05,31,4.761904762,6,0.15,0.516,0,8.097073499,42.59842585,130.475836,0.101213419,1.63094795,0.532480323,0.000253036
AFOVIB,0.313893557,1000,0.015286137,0.02675074,0,0,0,0,0,0,0,0,1640.43,0,0.185787,0,0.454328,0,6.74118,8.79334,8.79334,1.0948,1570.05,31,4.761904762,6,0.15,0.516,0,8.097073499,42.59842585,130.475836,0.101213419,1.63094795,0.532480323,0.000253036
AFOVIB,1.057626497,4000,0.015286137,0.02675074,0,0,0,0,0,0,0,0,1640.43,0,0.185787,0,0.454328,0,6.74118,8.79334,8.79334,1.0948,1570.05,31,4.761904762,6,0.15,0.516,0,8.097073499,42.59842585,130.475836,0.101213419,1.63094795,0.532480323,0.000253036
AFOVOH,0.014479598,40,0.015012291,0.02627151,0,0,0,0,0,0,0,0,1713.47,0.201223,0.206456,0,0.468247,0,6.84598,8.78847,8.77538,1.04816,1598.69,31,4.761904762,6,0.15,0.516,0,8.494519411,42.97349085,130.850901,0.106181493,1.635636262,0.537168636,0.00031165
AFOVOH,0.311506978,1000,0.015012291,0.02627151,0,0,0,0,0,0,0,0,1713.47,0.201223,0.206456,0,0.468247,0,6.84598,8.78847,8.77538,1.04816,1598.69,31,4.761904762,6,0.15,0.516,0,8.494519411,42.97349085,130.850901,0.106181493,1.635636262,0.537168636,0.00031165
AFOVOH,1.121919577,4000,0.015012291,0.02627151,0,0,0,0,0,0,0,0,1713.47,0.201223,0.206456,0,0.468247,0,6.84598,8.78847,8.77538,1.04816,1598.69,31,4.761904762,6,0.15,0.516,0,8.494519411,42.97349085,130.850901,0.106181493,1.635636262,0.537168636,0.00031165
AFOYIE,0.001262182,40,0.013310594,0.016638243,0.009982946,0,0,0,0,0.001663824,0,0,2920.93,0,0.360158,0,0.777281,0,8.61929,9.08566,9.08005,0.761887,2404.1,19,10,0,0.24,0.7296,0,0,32.3607959,142.2075586,0,1.422075586,0.323607959,2.94E-05
AFOYIE,0.030668088,1000,0.013310594,0.016638243,0.009982946,0,0,0,0,0.001663824,0,0,2920.93,0,0.360158,0,0.777281,0,8.61929,9.08566,9.08005,0.761887,2404.1,19,10,0,0.24,0.7296,0,0,32.3607959,142.2075586,0,1.422075586,0.323607959,2.94E-05
AFOYIE,0.124703126,4000,0.013310594,0.016638243,0.009982946,0,0,0,0,0.001663824,0,0,2920.93,0,0.360158,0,0.777281,0,8.61929,9.08566,9.08005,0.761887,2404.1,19,10,0,0.24,0.7296,0,0,32.3607959,142.2075586,0,1.422075586,0.323607959,2.94E-05
AFUPEX,0.082811637,40,0.006660672,0.019982016,0,0,0,0,0,0,0,0,1775.6,0,0.0972296,0,0.375502,0,4.58891,5.43312,5.43311,1.38641,1801.62,31,11.11111111,6,0.315789474,1.086315789,0,14.47665885,56.48829191,139.9718316,0.190482353,1.841734626,0.743266999,0.0023169
AFUPEX,2.042168364,1000,0.006660672,0.019982016,0,0,0,0,0,0,0,0,1775.6,0,0.0972296,0,0.375502,0,4.58891,5.43312,5.43311,1.38641,1801.62,31,11.11111111,6,0.315789474,1.086315789,0,14.47665885,56.48829191,139.9718316,0.190482353,1.841734626,0.743266999,0.0023169
AFUPEX,4.599475483,4000,0.006660672,0.019982016,0,0,0,0,0,0,0,0,1775.6,0,0.0972296,0,0.375502,0,4.58891,5.43312,5.43311,1.38641,1801.62,31,11.11111111,6,0.315789474,1.086315789,0,14.47665885,56.48829191,139.9718316,0.190482353,1.841734626,0.743266999,0.0023169
AGARUW,0.025329691,40,0.006607557,0.018170781,0.006607557,0,0,0,0,0,0,0,842.638,0,0.0681735,0,0.199554,0,6.25183,6.77693,6.7733,1.77195,2421.47,33,18.18181818,5.5,0.46875,1.5625,0.363636364,24.93407328,99.56623858,240.1700948,0.194797447,1.876328866,0.777861239,0.000646577
AGARUW,0.437327082,1000,0.006607557,0.018170781,0.006607557,0,0,0,0,0,0,0,842.638,0,0.0681735,0,0.199554,0,6.25183,6.77693,6.7733,1.77195,2421.47,33,18.18181818,5.5,0.46875,1.5625,0.363636364,24.93407328,99.56623858,240.1700948,0.194797447,1.876328866,0.777861239,0.000646577
AGARUW,1.042744324,4000,0.006607557,0.018170781,0.006607557,0,0,0,0,0,0,0,842.638,0,0.0681735,0,0.199554,0,6.25183,6.77693,6.7733,1.77195,2421.47,33,18.18181818,5.5,0.46875,1.5625,0.363636364,24.93407328,99.56623858,240.1700948,0.194797447,1.876328866,0.777861239,0.000646577
AGESIP,0.078024497,40,0.006066286,0.024265145,0,0,0,0,0,0.009099429,0,0,234.042,0,0.00247776,0,0.0698198,0,3.05111,3.66544,3.64809,2.26011,659.382,15,37.5,3.333333333,0.434782609,1.495652174,0,3.261942483,28.38945365,78.91896448,0.070911793,1.715629663,0.617162036,0.00192851
AGESIP,1.179682431,1000,0.006066286,0.024265145,0,0,0,0,0,0.009099429,0,0,234.042,0,0.00247776,0,0.0698198,0,3.05111,3.66544,3.64809,2.26011,659.382,15,37.5,3.333333333,0.434782609,1.495652174,0,3.261942483,28.38945365,78.91896448,0.070911793,1.715629663,0.617162036,0.00192851
AGESIP,1.857002984,4000,0.006066286,0.024265145,0,0,0,0,0,0.009099429,0,0,234.042,0,0.00247776,0,0.0698198,0,3.05111,3.66544,3.64809,2.26011,659.382,15,37.5,3.333333333,0.434782609,1.495652174,0,3.261942483,28.38945365,78.91896448,0.070911793,1.715629663,0.617162036,0.00192851
AGIMOU,0.005355301,40,0.014087855,0.007043928,0.035219638,0,0.003521964,0,0,0,0,0,453.886,0,0.00956627,0,0.129264,0,3.03966,4.22721,4.22721,1.67254,1135.73,-11,75,0,0.594594595,1.814054054,0,1.308052002,36.5189129,117.8055173,0.017676378,1.59196645,0.493498823,0.00013283
AGIMOU,0.142737301,1000,0.014087855,0.007043928,0.035219638,0,0.003521964,0,0,0,0,0,453.886,0,0.00956627,0,0.129264,0,3.03966,4.22721,4.22721,1.67254,1135.73,-11,75,0,0.594594595,1.814054054,0,1.308052002,36.5189129,117.8055173,0.017676378,1.59196645,0.493498823,0.00013283
AGIMOU,0.516951815,4000,0.014087855,0.007043928,0.035219638,0,0.003521964,0,0,0,0,0,453.886,0,0.00956627,0,0.129264,0,3.03966,4.22721,4.22721,1.67254,1135.73,-11,75,0,0.594594595,1.814054054,0,1.308052002,36.5189129,117.8055173,0.017676378,1.59196645,0.493498823,0.00013283
AHEQAH,0.314985431,40,0.010200369,0.022440812,0,0,0,0,0,0,0,0,3324.09,0,0.371401,0,0.816029,0,6.21673,9.26829,9.2669,0.759287,5882.14,103,3.03030303,6,0.109090909,0.375272727,0,15.51774115,101.3918896,343.0547674,0.070535187,1.559339852,0.460872225,0.00877169
AHEQAH,1.536463573,1000,0.010200369,0.022440812,0,0,0,0,0,0,0,0,3324.09,0,0.371401,0,0.816029,0,6.21673,9.26829,9.2669,0.759287,5882.14,103,3.03030303,6,0.109090909,0.375272727,0,15.51774115,101.3918896,343.0547674,0.070535187,1.559339852,0.460872225,0.00877169
AHEQAH,2.188303853,4000,0.010200369,0.022440812,0,0,0,0,0,0,0,0,3324.09,0,0.371401,0,0.816029,0,6.21673,9.26829,9.2669,0.759287,5882.14,103,3.03030303,6,0.109090909,0.375272727,0,15.51774115,101.3918896,343.0547674,0.070535187,1.559339852,0.460872225,0.00877169
AHOKIR01,0.327327602,40,0.027213939,0.013606969,0,0,0,0,0,0.006803485,0,0,674.166,0,0.0158795,0,0.165541,0,3.45831,4.30721,4.30721,1.92701,293.967,1,50,3,0.272727273,0.938181818,0,3.447868452,17.06149559,41.22778338,0.156721293,1.873990154,0.775522527,0.0073808
AHOKIR01,4.184867214,1000,0.027213939,0.013606969,0,0,0,0,0,0.006803485,0,0,674.166,0,0.0158795,0,0.165541,0,3.45831,4.30721,4.30721,1.92701,293.967,1,50,3,0.272727273,0.938181818,0,3.447868452,17.06149559,41.22778338,0.156721293,1.873990154,0.775522527,0.0073808
AHOKIR01,5.153841213,4000,0.027213939,0.013606969,0,0,0,0,0,0.006803485,0,0,674.166,0,0.0158795,0,0.165541,0,3.45831,4.30721,4.30721,1.92701,293.967,1,50,3,0.272727273,0.938181818,0,3.447868452,17.06149559,41.22778338,0.156721293,1.873990154,0.775522527,0.0073808
AHOKIR,0.024259226,40,0,0.013611322,0,0,0,0,0,0.006805661,0,0,670.019,0,0.0190216,0,0.170557,0,3.47861,4.49939,4.49939,1.88207,587.746,9,50,3,0.428571429,1.474285714,0,4.312149029,24.86402804,55.62112159,0.154005322,1.986468628,0.888001001,0.000571399
AHOKIR,0.657405934,1000,0,0.013611322,0,0,0,0,0,0.006805661,0,0,670.019,0,0.0190216,0,0.170557,0,3.47861,4.49939,4.49939,1.88207,587.746,9,50,3,0.428571429,1.474285714,0,4.312149029,24.86402804,55.62112159,0.154005322,1.986468628,0.888001001,0.000571399
AHOKIR,2.727956628,4000,0,0.013611322,0,0,0,0,0,0.006805661,0,0,670.019,0,0.0190216,0,0.170557,0,3.47861,4.49939,4.49939,1.88207,587.746,9,50,3,0.428571429,1.474285714,0,4.312149029,24.86402804,55.62112159,0.154005322,1.986468628,0.888001001,0.000571399
AHOKOX,0.025978752,40,0,0.015179413,0,0,0,0,0,0.006071765,0,0,863.746,0,0.026097,0,0.211765,0,3.54288,4.49188,4.46943,1.73966,658.787,11,40,3,0.4,1.376,0,4.597800838,25.74213816,58.69616696,0.153260028,1.956538899,0.858071272,0.000682812
AHOKOX,0.743095245,1000,0,0.015179413,0,0,0,0,0,0.006071765,0,0,863.746,0,0.026097,0,0.211765,0,3.54288,4.49188,4.46943,1.73966,658.787,11,40,3,0.4,1.376,0,4.597800838,25.74213816,58.69616696,0.153260028,1.956538899,0.858071272,0.000682812
AHOKOX,2.837854884,4000,0,0.015179413,0,0,0,0,0,0.006071765,0,0,863.746,0,0.026097,0,0.211765,0,3.54288,4.49188,4.46943,1.73966,658.787,11,40,3,0.4,1.376,0,4.597800838,25.74213816,58.69616696,0.153260028,1.956538899,0.858071272,0.000682812
AHUTIH01,0.095802939,40,0.015016988,0.018771235,0,0,0,0,0,0,0,0,345.532,0,0.00814198,0,0.090531,0,3.24781,4.18118,4.17968,2.06338,1065.46,13,20,8,0.444444444,1.528888889,0,11.14258851,53.62472472,132.7143939,0.154758174,1.84325547,0.744787843,0.00222152
AHUTIH01,1.401418216,1000,0.015016988,0.018771235,0,0,0,0,0,0,0,0,345.532,0,0.00814198,0,0.090531,0,3.24781,4.18118,4.17968,2.06338,1065.46,13,20,8,0.444444444,1.528888889,0,11.14258851,53.62472472,132.7143939,0.154758174,1.84325547,0.744787843,0.00222152
AHUTIH01,2.342489019,4000,0.015016988,0.018771235,0,0,0,0,0,0,0,0,345.532,0,0.00814198,0,0.090531,0,3.24781,4.18118,4.17968,2.06338,1065.46,13,20,8,0.444444444,1.528888889,0,11.14258851,53.62472472,132.7143939,0.154758174,1.84325547,0.744787843,0.00222152
AHUTIH,0.028452843,40,0.007500539,0.018751348,0,0,0,0,0,0,0,0,380.532,0,0.00995778,0,0.100261,0,3.26762,4.19485,4.19316,2.04865,1066.59,17,20,8,0.5,1.72,0,10.4264008,46.36490588,116.666834,0.162912513,1.822919281,0.724451654,0.00070037
AHUTIH,0.547321099,1000,0.007500539,0.018751348,0,0,0,0,0,0,0,0,380.532,0,0.00995778,0,0.100261,0,3.26762,4.19485,4.19316,2.04865,1066.59,17,20,8,0.5,1.72,0,10.4264008,46.36490588,116.666834,0.162912513,1.822919281,0.724451654,0.00070037
AHUTIH,1.350677673,4000,0.007500539,0.018751348,0,0,0,0,0,0,0,0,380.532,0,0.00995778,0,0.100261,0,3.26762,4.19485,4.19316,2.04865,1066.59,17,20,8,0.5,1.72,0,10.4264008,46.36490588,116.666834,0.162912513,1.822919281,0.724451654,0.00070037
AJINOY,0.002592221,40,0.034694022,0.041002026,0.006308004,0,0,0,0,0.001577001,0,0,0,112.951,0,0.00166626,0,0.0305481,2.70056,3.69713,3.69713,1.44035,1268.23,29,3.846153846,6,0.169491525,0.555932203,0.666666667,0,44.29795366,173.9171336,0,1.473874014,0.375406387,5.55E-05
AJINOY,0.059248931,1000,0.034694022,0.041002026,0.006308004,0,0,0,0,0.001577001,0,0,0,112.951,0,0.00166626,0,0.0305481,2.70056,3.69713,3.69713,1.44035,1268.23,29,3.846153846,6,0.169491525,0.555932203,0.666666667,0,44.29795366,173.9171336,0,1.473874014,0.375406387,5.55E-05
AJINOY,0.19874804,4000,0.034694022,0.041002026,0.006308004,0,0,0,0,0.001577001,0,0,0,112.951,0,0.00166626,0,0.0305481,2.70056,3.69713,3.69713,1.44035,1268.23,29,3.846153846,6,0.169491525,0.555932203,0.666666667,0,44.29795366,173.9171336,0,1.473874014,0.375406387,5.55E-05
AJOXAA,0.028274976,40,0.006915928,0.020747785,0,0,0,0,0,0,0,0,1031.42,0,0.0732439,0,0.238697,0,4.38157,6.60857,6.52458,1.52914,3470.25,61,11.11111111,6,0.292682927,1.006829268,0,33.23826621,122.697384,302.8460748,0.202672355,1.846622407,0.74815478,0.000597765
AJOXAA,0.706538434,1000,0.006915928,0.020747785,0,0,0,0,0,0,0,0,1031.42,0,0.0732439,0,0.238697,0,4.38157,6.60857,6.52458,1.52914,3470.25,61,11.11111111,6,0.292682927,1.006829268,0,33.23826621,122.697384,302.8460748,0.202672355,1.846622407,0.74815478,0.000597765
AJOXAA,2.206583802,4000,0.006915928,0.020747785,0,0,0,0,0,0,0,0,1031.42,0,0.0732439,0,0.238697,0,4.38157,6.60857,6.52458,1.52914,3470.25,61,11.11111111,6,0.292682927,1.006829268,0,33.23826621,122.697384,302.8460748,0.202672355,1.846622407,0.74815478,0.000597765
AKEDIF,0.012349558,40,0.021700565,0.030380791,0.002170056,0,0,0,0,0,0.001085028,0,1943.17,0,0.147108,0,0.447804,0,5.31262,5.94406,5.94406,0.925851,3686.54,71,3.571428571,4,0.109090909,0.360727273,0.5,0,79.53980676,321.2026847,0,1.460012203,0.361544576,0.00029572
AKEDIF,0.290072375,1000,0.021700565,0.030380791,0.002170056,0,0,0,0,0,0.001085028,0,1943.17,0,0.147108,0,0.447804,0,5.31262,5.94406,5.94406,0.925851,3686.54,71,3.571428571,4,0.109090909,0.360727273,0.5,0,79.53980676,321.2026847,0,1.460012203,0.361544576,0.00029572
AKEDIF,1.153774514,4000,0.021700565,0.030380791,0.002170056,0,0,0,0,0,0.001085028,0,1943.17,0,0.147108,0,0.447804,0,5.31262,5.94406,5.94406,0.925851,3686.54,71,3.571428571,4,0.109090909,0.360727273,0.5,0,79.53980676,321.2026847,0,1.460012203,0.361544576,0.00029572
AKUHOD01,1.479464373,40,0.013041565,0.019562347,0,0,0,0,0,0,0,0,0,33.6123,0,0.000178565,0,0.0153566,2.83606,3.30143,3.30143,2.24008,920.135,13,22.22222222,6,0.413793103,1.423448276,0,17.1601015,57.05225521,120.7633776,0.295863819,2.082127199,0.983659573,1.95032
AKUHOD01,1.894683782,1000,0.013041565,0.019562347,0,0,0,0,0,0,0,0,0,33.6123,0,0.000178565,0,0.0153566,2.83606,3.30143,3.30143,2.24008,920.135,13,22.22222222,6,0.413793103,1.423448276,0,17.1601015,57.05225521,120.7633776,0.295863819,2.082127199,0.983659573,1.95032
AKUHOD01,2.011588428,4000,0.013041565,0.019562347,0,0,0,0,0,0,0,0,0,33.6123,0,0.000178565,0,0.0153566,2.83606,3.30143,3.30143,2.24008,920.135,13,22.22222222,6,0.413793103,1.423448276,0,17.1601015,57.05225521,120.7633776,0.295863819,2.082127199,0.983659573,1.95032
AKUHOD,1.497214408,40,0.012975722,0.019463584,0,0,0,0,0,0,0,0,0,33.4248,0,8.97E-05,0,0.00771725,2.86205,3.31045,3.31045,2.22877,924.804,13,22.22222222,6,0.413793103,1.423448276,0,17.14820793,56.61963439,120.3307567,0.295658757,2.07466822,0.976200593,2.10114
AKUHOD,1.91503823,1000,0.012975722,0.019463584,0,0,0,0,0,0,0,0,0,33.4248,0,8.97E-05,0,0.00771725,2.86205,3.31045,3.31045,2.22877,924.804,13,22.22222222,6,0.413793103,1.423448276,0,17.14820793,56.61963439,120.3307567,0.295658757,2.07466822,0.976200593,2.10114
AKUHOD,2.136444777,4000,0.012975722,0.019463584,0,0,0,0,0,0,0,0,0,33.4248,0,8.97E-05,0,0.00771725,2.86205,3.31045,3.31045,2.22877,924.804,13,22.22222222,6,0.413793103,1.423448276,0,17.14820793,56.61963439,120.3307567,0.295658757,2.07466822,0.976200593,2.10114
AKUKUO,0.031249361,40,0.024767261,0.024767261,0.005827591,0,0,0,0,0,0,0,991.809,0,0.0488974,0,0.213371,0,4.38484,5.04792,5.0448,1.30477,1372.78,16,8.823529412,4.666666667,0.226804124,0.747216495,0.571428571,4.307710473,46.82481618,153.376176,0.044409386,1.58119769,0.482730064,0.000767549
AKUKUO,0.52502866,1000,0.024767261,0.024767261,0.005827591,0,0,0,0,0,0,0,991.809,0,0.0488974,0,0.213371,0,4.38484,5.04792,5.0448,1.30477,1372.78,16,8.823529412,4.666666667,0.226804124,0.747216495,0.571428571,4.307710473,46.82481618,153.376176,0.044409386,1.58119769,0.482730064,0.000767549
AKUKUO,1.391538597,4000,0.024767261,0.024767261,0.005827591,0,0,0,0,0,0,0,991.809,0,0.0488974,0,0.213371,0,4.38484,5.04792,5.0448,1.30477,1372.78,16,8.823529412,4.666666667,0.226804124,0.747216495,0.571428571,4.307710473,46.82481618,153.376176,0.044409386,1.58119769,0.482730064,0.000767549
ALALUU01,1.69438864,40,0.012534431,0.018801646,0,0,0,0,0,0,0,0,0,48.2465,0,0.000196118,0,0.0144146,2.87759,3.42309,3.41148,2.03959,957.363,13,22.22222222,6,0.413793103,1.423448276,0,18.55235415,58.31200655,122.0231289,0.319868175,2.10384705,1.005379423,8.59654
ALALUU01,2.152463404,1000,0.012534431,0.018801646,0,0,0,0,0,0,0,0,0,48.2465,0,0.000196118,0,0.0144146,2.87759,3.42309,3.41148,2.03959,957.363,13,22.22222222,6,0.413793103,1.423448276,0,18.55235415,58.31200655,122.0231289,0.319868175,2.10384705,1.005379423,8.59654
ALALUU01,2.348584977,4000,0.012534431,0.018801646,0,0,0,0,0,0,0,0,0,48.2465,0,0.000196118,0,0.0144146,2.87759,3.42309,3.41148,2.03959,957.363,13,22.22222222,6,0.413793103,1.423448276,0,18.55235415,58.31200655,122.0231289,0.319868175,2.10384705,1.005379423,8.59654
ALALUU,1.695123413,40,0.008369952,0.018832392,0,0,0,0,0,0,0,0,0,50.8018,0,0.000196471,0,0.0172894,2.87452,3.42062,3.40919,2.03592,955.8,15,22.22222222,6,0.444444444,1.528888889,0,18.43542002,55.69657537,115.0138272,0.341396667,2.129885689,1.031418062,7.60984
ALALUU,2.112279422,1000,0.008369952,0.018832392,0,0,0,0,0,0,0,0,0,50.8018,0,0.000196471,0,0.0172894,2.87452,3.42062,3.40919,2.03592,955.8,15,22.22222222,6,0.444444444,1.528888889,0,18.43542002,55.69657537,115.0138272,0.341396667,2.129885689,1.031418062,7.60984
ALALUU,2.293443049,4000,0.008369952,0.018832392,0,0,0,0,0,0,0,0,0,50.8018,0,0.000196471,0,0.0172894,2.87452,3.42062,3.40919,2.03592,955.8,15,22.22222222,6,0.444444444,1.528888889,0,18.43542002,55.69657537,115.0138272,0.341396667,2.129885689,1.031418062,7.60984
ALAMUW,0.001619415,40,0.004691578,0.015247627,0.001172894,0,0,0,0,0.001172894,0,0,3843.52,0,0.586181,0,1.09082,0,5.96545,11.92363,11.92363,0.64997,5115.55,65.5,7.692307692,6,0.28,0.9472,0.166666667,0,66.46562094,231.235765,0,1.541571766,0.44310414,4.00E-05
ALAMUW,0.040998676,1000,0.004691578,0.015247627,0.001172894,0,0,0,0,0.001172894,0,0,3843.52,0,0.586181,0,1.09082,0,5.96545,11.92363,11.92363,0.64997,5115.55,65.5,7.692307692,6,0.28,0.9472,0.166666667,0,66.46562094,231.235765,0,1.541571766,0.44310414,4.00E-05
ALAMUW,0.163229852,4000,0.004691578,0.015247627,0.001172894,0,0,0,0,0.001172894,0,0,3843.52,0,0.586181,0,1.09082,0,5.96545,11.92363,11.92363,0.64997,5115.55,65.5,7.692307692,6,0.28,0.9472,0.166666667,0,66.46562094,231.235765,0,1.541571766,0.44310414,4.00E-05
ALATAK,0.533956378,40,0.009141175,0.027423525,0,0,0,0,0,0,0,0,0,153.075,0,0.00147914,0,0.0755839,2.61301,3.53536,3.51419,1.35214,875.161,21,16.66666667,4,0.307692308,1.058461538,0,4.509420947,32.14065642,89.26097301,0.086719634,1.716557173,0.618089546,0.0126426
ALATAK,4.561846231,1000,0.009141175,0.027423525,0,0,0,0,0,0,0,0,0,153.075,0,0.00147914,0,0.0755839,2.61301,3.53536,3.51419,1.35214,875.161,21,16.66666667,4,0.307692308,1.058461538,0,4.509420947,32.14065642,89.26097301,0.086719634,1.716557173,0.618089546,0.0126426
